zip,Zipcode name,City,State,County Name
14471,"HONEOYE, NY",HONEOYE,NY,ONTARIO
14472,"HONEOYE FALLS, NY",HONEOYE FALLS,NY,MONROE
12089,"HOOSICK, NY",HOOSICK,NY,RENSSELAER
12090,"HOOSICK FALLS, NY",HOOSICK FALLS,NY,RENSSELAER
12533,"HOPEWELL JUNCTION, NY",HOPEWELL JUNCTION,NY,DUTCHESS
14843,"HORNELL, NY",HORNELL,NY,STEUBEN
14845,"HORSEHEADS, NY",HORSEHEADS,NY,CHEMUNG
12745,"HORTONVILLE, NY",HORTONVILLE,NY,SULLIVAN
14744,"HOUGHTON, NY",HOUGHTON,NY,ALLEGANY
11414,"HOWARD BEACH, NY",HOWARD BEACH,NY,QUEENS
10932,"HOWELLS, NY",HOWELLS,NY,ORANGE
12092,"HOWES CAVE, NY",HOWES CAVE,NY,SCHOHARIE
13355,"HUBBARDSVILLE, NY",HUBBARDSVILLE,NY,MADISON
12534,"HUDSON, NY",HUDSON,NY,COLUMBIA
12839,"HUDSON FALLS, NY",HUDSON FALLS,NY,WASHINGTON
12537,"HUGHSONVILLE, NY",HUGHSONVILLE,NY,DUTCHESS
12746,"HUGUENOT, NY",HUGUENOT,NY,ORANGE
12841,"HULETTS LANDING, NY",HULETTS LANDING,NY,WASHINGTON
14745,"HUME, NY",HUME,NY,ALLEGANY
14846,"HUNT, NY",HUNT,NY,LIVINGSTON
12442,"HUNTER, NY",HUNTER,NY,GREENE
11743,"HUNTINGTON, NY",HUNTINGTON,NY,SUFFOLK
11746,"HUNTINGTON STATION, NY",HUNTINGTON STATION,NY,SUFFOLK
12443,"HURLEY, NY",HURLEY,NY,ULSTER
12747,"HURLEYVILLE, NY",HURLEYVILLE,NY,SULLIVAN
12538,"HYDE PARK, NY",HYDE PARK,NY,DUTCHESS
13357,"ILION, NY",ILION,NY,HERKIMER
12842,"INDIAN LAKE, NY",INDIAN LAKE,NY,HAMILTON
13360,"INLET, NY",INLET,NY,HAMILTON
14847,"INTERLAKEN, NY",INTERLAKEN,NY,SENECA
11096,"INWOOD, NY",INWOOD,NY,NASSAU
14475,"IONIA, NY",IONIA,NY,ONTARIO
14081,"IRVING, NY",IRVING,NY,CHAUTAUQUA
10533,"IRVINGTON, NY",IRVINGTON,NY,WESTCHESTER
11558,"ISLAND PARK, NY",ISLAND PARK,NY,NASSAU
11749,"ISLANDIA, NY",ISLANDIA,NY,SUFFOLK
11751,"ISLIP, NY",ISLIP,NY,SUFFOLK
11752,"ISLIP TERRACE, NY",ISLIP TERRACE,NY,SUFFOLK
14850,"ITHACA, NY",ITHACA,NY,TOMPKINS
14851,"ITHACA, NY",ITHACA,NY,TOMPKINS
14852,"ITHACA, NY",ITHACA,NY,TOMPKINS
14853,"ITHACA, NY",ITHACA,NY,TOMPKINS
11372,"JACKSON HEIGHTS, NY",JACKSON HEIGHTS,NY,QUEENS
14854,"JACKSONVILLE, NY",JACKSONVILLE,NY,TOMPKINS
11405,"JAMAICA, NY",JAMAICA,NY,QUEENS
11424,"JAMAICA, NY",JAMAICA,NY,QUEENS
11425,"JAMAICA, NY",JAMAICA,NY,QUEENS
11430,"JAMAICA, NY",JAMAICA,NY,QUEENS
11431,"JAMAICA, NY",JAMAICA,NY,QUEENS
11432,"JAMAICA, NY",JAMAICA,NY,QUEENS
11433,"JAMAICA, NY",JAMAICA,NY,QUEENS
11434,"JAMAICA, NY",JAMAICA,NY,QUEENS
11435,"JAMAICA, NY",JAMAICA,NY,QUEENS
11436,"JAMAICA, NY",JAMAICA,NY,QUEENS
11439,"JAMAICA, NY",JAMAICA,NY,QUEENS
11451,"JAMAICA, NY",JAMAICA,NY,QUEENS
11947,"JAMESPORT, NY",JAMESPORT,NY,SUFFOLK
14701,"JAMESTOWN, NY",JAMESTOWN,NY,CHAUTAUQUA
14702,"JAMESTOWN, NY",JAMESTOWN,NY,CHAUTAUQUA
13078,"JAMESVILLE, NY",JAMESVILLE,NY,ONONDAGA
14855,"JASPER, NY",JASPER,NY,STEUBEN
14082,"JAVA CENTER, NY",JAVA CENTER,NY,WYOMING
14083,"JAVA VILLAGE, NY",JAVA VILLAGE,NY,WYOMING
12941,"JAY, NY",JAY,NY,ESSEX
12093,"JEFFERSON, NY",JEFFERSON,NY,SCHOHARIE
10535,"JEFFERSON VALLEY, NY",JEFFERSON VALLEY,NY,WESTCHESTER
12748,"JEFFERSONVILLE, NY",JEFFERSONVILLE,NY,SULLIVAN
11753,"JERICHO, NY",JERICHO,NY,NASSAU
11853,"JERICHO, NY",JERICHO,NY,NASSAU
12444,"JEWETT, NY",JEWETT,NY,GREENE
12843,"JOHNSBURG, NY",JOHNSBURG,NY,WARREN
10933,"JOHNSON, NY",JOHNSON,NY,ORANGE
13790,"JOHNSON CITY, NY",JOHNSON CITY,NY,BROOME
12094,"JOHNSONVILLE, NY",JOHNSONVILLE,NY,RENSSELAER
12095,"JOHNSTOWN, NY",JOHNSTOWN,NY,FULTON
13080,"JORDAN, NY",JORDAN,NY,ONONDAGA
13361,"JORDANVILLE, NY",JORDANVILLE,NY,HERKIMER
14856,"KANONA, NY",KANONA,NY,STEUBEN
10536,"KATONAH, NY",KATONAH,NY,WESTCHESTER
12844,"KATTSKILL BAY, NY",KATTSKILL BAY,NY,WARREN
12749,"KAUNEONGA LAKE, NY",KAUNEONGA LAKE,NY,SULLIVAN
12942,"KEENE, NY",KEENE,NY,ESSEX
12943,"KEENE VALLEY, NY",KEENE VALLEY,NY,ESSEX
12911,"KEESEVILLE, NY",KEESEVILLE,NY,CLINTON
12924,"KEESEVILLE, NY",KEESEVILLE,NY,CLINTON
12944,"KEESEVILLE, NY",KEESEVILLE,NY,CLINTON
14476,"KENDALL, NY",KENDALL,NY,ORLEANS
14747,"KENNEDY, NY",KENNEDY,NY,CHAUTAUQUA
12750,"KENOZA LAKE, NY",KENOZA LAKE,NY,SULLIVAN
14477,"KENT, NY",KENT,NY,ORLEANS
12446,"KERHONKSON, NY",KERHONKSON,NY,ULSTER
14478,"KEUKA PARK, NY",KEUKA PARK,NY,YATES
11415,"KEW GARDENS, NY",KEW GARDENS,NY,QUEENS
12751,"KIAMESHA LAKE, NY",KIAMESHA LAKE,NY,SULLIVAN
14748,"KILL BUCK, NY",KILL BUCK,NY,CATTARAUGUS
13794,"KILLAWOG, NY",KILLAWOG,NY,BROOME
12106,"KINDERHOOK, NY",KINDERHOOK,NY,COLUMBIA
13081,"KING FERRY, NY",KING FERRY,NY,CAYUGA
11754,"KINGS PARK, NY",KINGS PARK,NY,SUFFOLK
12401,"KINGSTON, NY",KINGSTON,NY,ULSTER
12402,"KINGSTON, NY",KINGSTON,NY,ULSTER
13082,"KIRKVILLE, NY",KIRKVILLE,NY,ONONDAGA
13795,"KIRKWOOD, NY",KIRKWOOD,NY,BROOME
14479,"KNOWLESVILLE, NY",KNOWLESVILLE,NY,ORLEANS
12107,"KNOX, NY",KNOX,NY,ALBANY
13362,"KNOXBORO, NY",KNOXBORO,NY,ONEIDA
13656,"LA FARGEVILLE, NY",LA FARGEVILLE,NY,JEFFERSON
13084,"LA FAYETTE, NY",LA FAYETTE,NY,ONONDAGA
13083,"LACONA, NY",LACONA,NY,OSWEGO
12540,"LAGRANGEVILLE, NY",LAGRANGEVILLE,NY,DUTCHESS
12945,"LAKE CLEAR, NY",LAKE CLEAR,NY,FRANKLIN
12845,"LAKE GEORGE, NY",LAKE GEORGE,NY,WARREN
11755,"LAKE GROVE, NY",LAKE GROVE,NY,SUFFOLK
12448,"LAKE HILL, NY",LAKE HILL,NY,ULSTER
12752,"LAKE HUNTINGTON, NY",LAKE HUNTINGTON,NY,SULLIVAN
12449,"LAKE KATRINE, NY",LAKE KATRINE,NY,ULSTER
12846,"LAKE LUZERNE, NY",LAKE LUZERNE,NY,WARREN
10537,"LAKE PEEKSKILL, NY",LAKE PEEKSKILL,NY,PUTNAM
12946,"LAKE PLACID, NY",LAKE PLACID,NY,ESSEX
12108,"LAKE PLEASANT, NY",LAKE PLEASANT,NY,HAMILTON
14085,"LAKE VIEW, NY",LAKE VIEW,NY,ERIE
14857,"LAKEMONT, NY",LAKEMONT,NY,YATES
14480,"LAKEVILLE, NY",LAKEVILLE,NY,LIVINGSTON
14750,"LAKEWOOD, NY",LAKEWOOD,NY,CHAUTAUQUA
14086,"LANCASTER, NY",LANCASTER,NY,ERIE
12450,"LANESVILLE, NY",LANESVILLE,NY,GREENE
14882,"LANSING, NY",LANSING,NY,TOMPKINS
10538,"LARCHMONT, NY",LARCHMONT,NY,WESTCHESTER
12110,"LATHAM, NY",LATHAM,NY,ALBANY
11948,"LAUREL, NY",LAUREL,NY,SUFFOLK
13796,"LAURENS, NY",LAURENS,NY,OTSEGO
11559,"LAWRENCE, NY",LAWRENCE,NY,NASSAU
12949,"LAWRENCEVILLE, NY",LAWRENCEVILLE,NY,SAINT LAWRENCE
14091,"LAWTONS, NY",LAWTONS,NY,ERIE
14482,"LE ROY, NY",LE ROY,NY,GENESEE
13363,"LEE CENTER, NY",LEE CENTER,NY,ONEIDA
12451,"LEEDS, NY",LEEDS,NY,GREENE
14481,"LEICESTER, NY",LEICESTER,NY,LIVINGSTON
14751,"LEON, NY",LEON,NY,CATTARAUGUS
13364,"LEONARDSVILLE, NY",LEONARDSVILLE,NY,MADISON
11756,"LEVITTOWN, NY",LEVITTOWN,NY,NASSAU
12950,"LEWIS, NY",LEWIS,NY,ESSEX
14092,"LEWISTON, NY",LEWISTON,NY,NIAGARA
12452,"LEXINGTON, NY",LEXINGTON,NY,GREENE
12754,"LIBERTY, NY",LIBERTY,NY,SULLIVAN
14752,"LILY DALE, NY",LILY DALE,NY,CHAUTAUQUA
14485,"LIMA, NY",LIMA,NY,LIVINGSTON
14753,"LIMESTONE, NY",LIMESTONE,NY,CATTARAUGUS
10540,"LINCOLNDALE, NY",LINCOLNDALE,NY,WESTCHESTER
11757,"LINDENHURST, NY",LINDENHURST,NY,SUFFOLK
14858,"LINDLEY, NY",LINDLEY,NY,STEUBEN
14486,"LINWOOD, NY",LINWOOD,NY,GENESEE
13658,"LISBON, NY",LISBON,NY,SAINT LAWRENCE
13797,"LISLE, NY",LISLE,NY,BROOME
13365,"LITTLE FALLS, NY",LITTLE FALLS,NY,HERKIMER
14754,"LITTLE GENESEE, NY",LITTLE GENESEE,NY,ALLEGANY
11362,"LITTLE NECK, NY",LITTLE NECK,NY,QUEENS
11363,"LITTLE NECK, NY",LITTLE NECK,NY,QUEENS
14755,"LITTLE VALLEY, NY",LITTLE VALLEY,NY,CATTARAUGUS
13087,"LITTLE YORK, NY",LITTLE YORK,NY,CORTLAND
13088,"LIVERPOOL, NY",LIVERPOOL,NY,ONONDAGA
13089,"LIVERPOOL, NY",LIVERPOOL,NY,ONONDAGA
13090,"LIVERPOOL, NY",LIVERPOOL,NY,ONONDAGA
12541,"LIVINGSTON, NY",LIVINGSTON,NY,COLUMBIA
12758,"LIVINGSTON MANOR, NY",LIVINGSTON MANOR,NY,SULLIVAN
14487,"LIVONIA, NY",LIVONIA,NY,LIVINGSTON
12759,"LOCH SHELDRAKE, NY",LOCH SHELDRAKE,NY,SULLIVAN
13092,"LOCKE, NY",LOCKE,NY,CAYUGA
14094,"LOCKPORT, NY",LOCKPORT,NY,NIAGARA
14095,"LOCKPORT, NY",LOCKPORT,NY,NIAGARA
14859,"LOCKWOOD, NY",LOCKWOOD,NY,TIOGA
11560,"LOCUST VALLEY, NY",LOCUST VALLEY,NY,NASSAU
14860,"LODI, NY",LODI,NY,SENECA
11561,"LONG BEACH, NY",LONG BEACH,NY,NASSAU
12760,"LONG EDDY, NY",LONG EDDY,NY,SULLIVAN
11101,"LONG ISLAND CITY, NY",LONG ISLAND CITY,NY,QUEENS
11109,"LONG ISLAND CITY, NY",LONG ISLAND CITY,NY,QUEENS
11120,"LONG ISLAND CITY, NY",LONG ISLAND CITY,NY,QUEENS
12847,"LONG LAKE, NY",LONG LAKE,NY,HAMILTON
13659,"LORRAINE, NY",LORRAINE,NY,JEFFERSON
14861,"LOWMAN, NY",LOWMAN,NY,CHEMUNG
13367,"LOWVILLE, NY",LOWVILLE,NY,LEWIS
13093,"LYCOMING, NY",LYCOMING,NY,OSWEGO
11563,"LYNBROOK, NY",LYNBROOK,NY,NASSAU
14098,"LYNDONVILLE, NY",LYNDONVILLE,NY,ORLEANS
12952,"LYON MOUNTAIN, NY",LYON MOUNTAIN,NY,CLINTON
12955,"LYON MOUNTAIN, NY",LYON MOUNTAIN,NY,CLINTON
14489,"LYONS, NY",LYONS,NY,WAYNE
13368,"LYONS FALLS, NY",LYONS FALLS,NY,LEWIS
14502,"MACEDON, NY",MACEDON,NY,WAYNE
14101,"MACHIAS, NY",MACHIAS,NY,CATTARAUGUS
13402,"MADISON, NY",MADISON,NY,MADISON
13660,"MADRID, NY",MADRID,NY,SAINT LAWRENCE
10541,"MAHOPAC, NY",MAHOPAC,NY,PUTNAM
10542,"MAHOPAC FALLS, NY",MAHOPAC FALLS,NY,PUTNAM
13802,"MAINE, NY",MAINE,NY,BROOME
12453,"MALDEN ON HUDSON, NY",MALDEN ON HUDSON,NY,ULSTER
13103,"MALLORY, NY",MALLORY,NY,OSWEGO
12953,"MALONE, NY",MALONE,NY,FRANKLIN
11565,"MALVERNE, NY",MALVERNE,NY,NASSAU
10543,"MAMARONECK, NY",MAMARONECK,NY,WESTCHESTER
14504,"MANCHESTER, NY",MANCHESTER,NY,ONTARIO
11030,"MANHASSET, NY",MANHASSET,NY,NASSAU
13104,"MANLIUS, NY",MANLIUS,NY,ONONDAGA
13661,"MANNSVILLE, NY",MANNSVILLE,NY,JEFFERSON
11949,"MANORVILLE, NY",MANORVILLE,NY,SUFFOLK
14756,"MAPLE SPRINGS, NY",MAPLE SPRINGS,NY,CHAUTAUQUA
13107,"MAPLE VIEW, NY",MAPLE VIEW,NY,OSWEGO
12454,"MAPLECREST, NY",MAPLECREST,NY,GREENE
13803,"MARATHON, NY",MARATHON,NY,CORTLAND
13108,"MARCELLUS, NY",MARCELLUS,NY,ONONDAGA
13403,"MARCY, NY",MARCY,NY,ONEIDA
12455,"MARGARETVILLE, NY",MARGARETVILLE,NY,DELAWARE
13110,"MARIETTA, NY",MARIETTA,NY,ONONDAGA
14102,"MARILLA, NY",MARILLA,NY,ERIE
14505,"MARION, NY",MARION,NY,WAYNE
12542,"MARLBORO, NY",MARLBORO,NY,ULSTER
13404,"MARTINSBURG, NY",MARTINSBURG,NY,LEWIS
13111,"MARTVILLE, NY",MARTVILLE,NY,CAYUGA
10545,"MARYKNOLL, NY",MARYKNOLL,NY,WESTCHESTER
12116,"MARYLAND, NY",MARYLAND,NY,OTSEGO
13804,"MASONVILLE, NY",MASONVILLE,NY,DELAWARE
11378,"MASPETH, NY",MASPETH,NY,QUEENS
11758,"MASSAPEQUA, NY",MASSAPEQUA,NY,NASSAU
11762,"MASSAPEQUA PARK, NY",MASSAPEQUA PARK,NY,NASSAU
13662,"MASSENA, NY",MASSENA,NY,SAINT LAWRENCE
11950,"MASTIC, NY",MASTIC,NY,SUFFOLK
11951,"MASTIC BEACH, NY",MASTIC BEACH,NY,SUFFOLK
11952,"MATTITUCK, NY",MATTITUCK,NY,SUFFOLK
12543,"MAYBROOK, NY",MAYBROOK,NY,ORANGE
12117,"MAYFIELD, NY",MAYFIELD,NY,FULTON
14757,"MAYVILLE, NY",MAYVILLE,NY,CHAUTAUQUA
13401,"MC CONNELLSVILLE, NY",MC CONNELLSVILLE,NY,ONEIDA
13801,"MC DONOUGH, NY",MC DONOUGH,NY,CHENANGO
13101,"MC GRAW, NY",MC GRAW,NY,CORTLAND
13102,"MC LEAN, NY",MC LEAN,NY,TOMPKINS
12118,"MECHANICVILLE, NY",MECHANICVILLE,NY,SARATOGA
11763,"MEDFORD, NY",MEDFORD,NY,SUFFOLK
14103,"MEDINA, NY",MEDINA,NY,ORLEANS
12120,"MEDUSA, NY",MEDUSA,NY,ALBANY
12544,"MELLENVILLE, NY",MELLENVILLE,NY,COLUMBIA
12121,"MELROSE, NY",MELROSE,NY,RENSSELAER
11747,"MELVILLE, NY",MELVILLE,NY,SUFFOLK
11760,"MELVILLE, NY",MELVILLE,NY,SUFFOLK
13112,"MEMPHIS, NY",MEMPHIS,NY,ONONDAGA
14506,"MENDON, NY",MENDON,NY,MONROE
13113,"MERIDIAN, NY",MERIDIAN,NY,CAYUGA
11566,"MERRICK, NY",MERRICK,NY,NASSAU
13114,"MEXICO, NY",MEXICO,NY,OSWEGO
12848,"MIDDLE FALLS, NY",MIDDLE FALLS,NY,WASHINGTON
12849,"MIDDLE GRANVILLE, NY",MIDDLE GRANVILLE,NY,WASHINGTON
12850,"MIDDLE GROVE, NY",MIDDLE GROVE,NY,SARATOGA
11953,"MIDDLE ISLAND, NY",MIDDLE ISLAND,NY,SUFFOLK
11379,"MIDDLE VILLAGE, NY",MIDDLE VILLAGE,NY,QUEENS
12122,"MIDDLEBURGH, NY",MIDDLEBURGH,NY,SCHOHARIE
14105,"MIDDLEPORT, NY",MIDDLEPORT,NY,NIAGARA
14507,"MIDDLESEX, NY",MIDDLESEX,NY,YATES
10940,"MIDDLETOWN, NY",MIDDLETOWN,NY,ORANGE
10941,"MIDDLETOWN, NY",MIDDLETOWN,NY,ORANGE
13406,"MIDDLEVILLE, NY",MIDDLEVILLE,NY,HERKIMER
13807,"MILFORD, NY",MILFORD,NY,OTSEGO
11765,"MILL NECK, NY",MILL NECK,NY,NASSAU
12545,"MILLBROOK, NY",MILLBROOK,NY,DUTCHESS
11764,"MILLER PLACE, NY",MILLER PLACE,NY,SUFFOLK
12546,"MILLERTON, NY",MILLERTON,NY,DUTCHESS
14864,"MILLPORT, NY",MILLPORT,NY,CHEMUNG
10546,"MILLWOOD, NY",MILLWOOD,NY,WESTCHESTER
12547,"MILTON, NY",MILTON,NY,ULSTER
11501,"MINEOLA, NY",MINEOLA,NY,NASSAU
12851,"MINERVA, NY",MINERVA,NY,ESSEX
13115,"MINETTO, NY",MINETTO,NY,OSWEGO
12956,"MINEVILLE, NY",MINEVILLE,NY,ESSEX
13116,"MINOA, NY",MINOA,NY,ONONDAGA
14107,"MODEL CITY, NY",MODEL CITY,NY,NIAGARA
12548,"MODENA, NY",MODENA,NY,ULSTER
13407,"MOHAWK, NY",MOHAWK,NY,HERKIMER
10547,"MOHEGAN LAKE, NY",MOHEGAN LAKE,NY,WESTCHESTER
12957,"MOIRA, NY",MOIRA,NY,FRANKLIN
12762,"MONGAUP VALLEY, NY",MONGAUP VALLEY,NY,SULLIVAN
10949,"MONROE, NY",MONROE,NY,ORANGE
10950,"MONROE, NY",MONROE,NY,ORANGE
10952,"MONSEY, NY",MONSEY,NY,ROCKLAND
11954,"MONTAUK, NY",MONTAUK,NY,SUFFOLK
13117,"MONTEZUMA, NY",MONTEZUMA,NY,CAYUGA
12549,"MONTGOMERY, NY",MONTGOMERY,NY,ORANGE
12701,"MONTICELLO, NY",MONTICELLO,NY,SULLIVAN
14865,"MONTOUR FALLS, NY",MONTOUR FALLS,NY,SCHUYLER
10548,"MONTROSE, NY",MONTROSE,NY,WESTCHESTER
12958,"MOOERS, NY",MOOERS,NY,CLINTON
12959,"MOOERS FORKS, NY",MOOERS FORKS,NY,CLINTON
13118,"MORAVIA, NY",MORAVIA,NY,CAYUGA
12960,"MORIAH, NY",MORIAH,NY,ESSEX
12961,"MORIAH CENTER, NY",MORIAH CENTER,NY,ESSEX
11955,"MORICHES, NY",MORICHES,NY,SUFFOLK
13808,"MORRIS, NY",MORRIS,NY,OTSEGO
12962,"MORRISONVILLE, NY",MORRISONVILLE,NY,CLINTON
13664,"MORRISTOWN, NY",MORRISTOWN,NY,SAINT LAWRENCE
13408,"MORRISVILLE, NY",MORRISVILLE,NY,MADISON
14508,"MORTON, NY",MORTON,NY,MONROE
13119,"MOTTVILLE, NY",MOTTVILLE,NY,ONONDAGA
10549,"MOUNT KISCO, NY",MOUNT KISCO,NY,WESTCHESTER
12456,"MOUNT MARION, NY",MOUNT MARION,NY,ULSTER
14510,"MOUNT MORRIS, NY",MOUNT MORRIS,NY,LIVINGSTON
11766,"MOUNT SINAI, NY",MOUNT SINAI,NY,SUFFOLK
12457,"MOUNT TREMPER, NY",MOUNT TREMPER,NY,ULSTER
13809,"MOUNT UPTON, NY",MOUNT UPTON,NY,CHENANGO
10550,"MOUNT VERNON, NY",MOUNT VERNON,NY,WESTCHESTER
10551,"MOUNT VERNON, NY",MOUNT VERNON,NY,WESTCHESTER
10552,"MOUNT VERNON, NY",MOUNT VERNON,NY,WESTCHESTER
10553,"MOUNT VERNON, NY",MOUNT VERNON,NY,WESTCHESTER
13810,"MOUNT VISION, NY",MOUNT VISION,NY,OTSEGO
12763,"MOUNTAIN DALE, NY",MOUNTAIN DALE,NY,SULLIVAN
10953,"MOUNTAINVILLE, NY",MOUNTAINVILLE,NY,ORANGE
14511,"MUMFORD, NY",MUMFORD,NY,MONROE
13409,"MUNNSVILLE, NY",MUNNSVILLE,NY,MADISON
10954,"NANUET, NY",NANUET,NY,ROCKLAND
12458,"NAPANOCH, NY",NAPANOCH,NY,ULSTER
14512,"NAPLES, NY",NAPLES,NY,ONTARIO
12764,"NARROWSBURG, NY",NARROWSBURG,NY,SULLIVAN
12123,"NASSAU, NY",NASSAU,NY,RENSSELAER
13665,"NATURAL BRIDGE, NY",NATURAL BRIDGE,NY,JEFFERSON
13120,"NEDROW, NY",NEDROW,NY,ONONDAGA
13410,"NELLISTON, NY",NELLISTON,NY,MONTGOMERY
11767,"NESCONSET, NY",NESCONSET,NY,SUFFOLK
12765,"NEVERSINK, NY",NEVERSINK,NY,SULLIVAN
12124,"NEW BALTIMORE, NY",NEW BALTIMORE,NY,GREENE
13411,"NEW BERLIN, NY",NEW BERLIN,NY,CHENANGO
10956,"NEW CITY, NY",NEW CITY,NY,ROCKLAND
10958,"NEW HAMPTON, NY",NEW HAMPTON,NY,ORANGE
13413,"NEW HARTFORD, NY",NEW HARTFORD,NY,ONEIDA
13121,"NEW HAVEN, NY",NEW HAVEN,NY,OSWEGO
11040,"NEW HYDE PARK, NY",NEW HYDE PARK,NY,NASSAU
11042,"NEW HYDE PARK, NY",NEW HYDE PARK,NY,NASSAU
12459,"NEW KINGSTON, NY",NEW KINGSTON,NY,DELAWARE
12125,"NEW LEBANON, NY",NEW LEBANON,NY,COLUMBIA
10959,"NEW MILFORD, NY",NEW MILFORD,NY,ORANGE
12561,"NEW PALTZ, NY",NEW PALTZ,NY,ULSTER
10801,"NEW ROCHELLE, NY",NEW ROCHELLE,NY,WESTCHESTER
10802,"NEW ROCHELLE, NY",NEW ROCHELLE,NY,WESTCHESTER
10804,"NEW ROCHELLE, NY",NEW ROCHELLE,NY,WESTCHESTER
10805,"NEW ROCHELLE, NY",NEW ROCHELLE,NY,WESTCHESTER
12964,"NEW RUSSIA, NY",NEW RUSSIA,NY,ESSEX
11956,"NEW SUFFOLK, NY",NEW SUFFOLK,NY,SUFFOLK
12553,"NEW WINDSOR, NY",NEW WINDSOR,NY,ORANGE
13122,"NEW WOODSTOCK, NY",NEW WOODSTOCK,NY,MADISON
10001,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10002,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10003,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10004,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10005,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10006,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10007,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10008,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10009,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10010,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10011,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10012,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10013,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10014,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10016,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10017,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10018,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10019,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10020,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10021,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10022,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10023,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10024,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10025,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10026,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10027,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10028,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10029,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10030,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10031,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10032,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10033,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10034,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10035,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10036,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10037,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10038,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10039,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10040,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10041,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10043,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10044,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10045,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10055,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10065,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10069,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10075,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10080,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10081,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10087,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10090,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10101,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10102,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10103,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10104,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10105,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10106,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10107,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10108,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10110,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10111,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10112,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10113,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10114,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10115,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10116,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10117,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10118,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10119,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10120,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10121,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10122,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10123,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10124,"NEW YORK, NY",NEW YORK,NY,NEW YORK
